route_id,service_id,trip_id,trip_headsign,shape_id,wheelchair_accessible
L16D1,15,25992,"Sídliště Řepy",324,1
L16D1,15,25993,"Nádraží Vysočany",323,1
L16D1,15,25994,"Sídliště Řepy",324,1
L16D1,15,25995,"Nádraží Vysočany",323,1
L16D1,15,25996,"Sídliště Řepy",324,1
L16D1,15,25997,"Nádraží Vysočany",323,1
L16D1,15,25998,"Sídliště Řepy",324,1
L16D1,15,25999,"Motol",331,1
L16D1,15,26000,"Nádraží Vysočany",342,2
L16D1,15,26001,"Sídliště Řepy",324,2
L16D1,15,26002,"Nádraží Vysočany",323,2
L16D1,15,26003,"Sídliště Řepy",324,2
L16D1,15,26004,"Nádraží Vysočany",323,2
L16D1,15,26005,"Sídliště Řepy",324,2
L16D1,15,26006,"Nádraží Vysočany",323,2
L16D1,15,26007,"Sídliště Řepy",324,2
L16D1,15,26008,"Nádraží Vysočany",323,2
L16D1,15,26009,"Sídliště Řepy",324,2
L16D1,15,26010,"Nádraží Vysočany",323,2
L16D1,15,26011,"Sídliště Řepy",324,2
L16D1,15,26012,"Nádraží Vysočany",323,2
L16D1,15,26013,"Sídliště Řepy",324,2
L16D1,15,26014,"Nádraží Vysočany",323,2
L16D1,16,26015,"Krejcárek",348,2
L16D1,15,26016,"Krejcárek",335,2
L16D1,16,26017,"Vozovna Žižkov",344,2
L16D1,15,26018,"Sídliště Řepy",322,2
L16D1,15,26019,"Nádraží Vysočany",323,2
L16D1,15,26020,"Sídliště Řepy",324,2
L16D1,15,26021,"Nádraží Vysočany",323,2
L16D1,15,26022,"Sídliště Řepy",324,2
L16D1,15,26023,"Nádraží Vysočany",323,2
L16D1,15,26024,"Sídliště Řepy",324,2
L16D1,15,26025,"Nádraží Vysočany",323,2
L16D1,15,26026,"Sídliště Řepy",324,2
L16D1,15,26027,"Nádraží Vysočany",323,2
L16D1,15,26028,"Sídliště Řepy",324,2
L16D1,15,26029,"Nádraží Vysočany",323,2
L16D1,15,26030,"Vozovna Motol",332,2
L16D1,15,26031,"Sídliště Řepy",322,1
L16D1,15,26032,"Nádraží Vysočany",323,1
L16D1,15,26033,"Sídliště Řepy",324,1
L16D1,15,26034,"Nádraží Vysočany",323,1
L16D1,15,26035,"Sídliště Řepy",324,1
L16D1,15,26036,"Nádraží Vysočany",323,1
L16D1,15,26037,"Sídliště Řepy",324,1
L16D1,15,26038,"Nádraží Vysočany",323,1
L16D1,15,26039,"Sídliště Řepy",324,1
L16D1,15,26040,"Nádraží Vysočany",323,1
L16D1,15,26041,"Sídliště Řepy",324,1
L16D1,15,26042,"Nádraží Vysočany",323,1
L16D1,15,26043,"Sídliště Řepy",324,1
L16D1,15,26044,"Lehovec",330,1
L16D1,15,26045,"Sídliště Řepy",341,1
L16D1,15,26046,"Lehovec",312,2
L16D1,15,26047,"Sídliště Řepy",341,2
L16D1,15,26048,"Lehovec",330,2
L16D1,15,26049,"Kotlářka",313,2
L16D1,15,26050,"Lehovec",314,2
L16D1,15,26051,"Kotlářka",313,2
L16D1,15,26052,"Lehovec",314,2
L16D1,15,26053,"Kotlářka",313,2
L16D1,15,26054,"Lehovec",314,2
L16D1,15,26055,"Sídliště Řepy",341,2
L16D1,15,26056,"Lehovec",330,2
L16D1,15,26057,"Kotlářka",313,2
L16D1,15,26058,"Lehovec",314,2
L16D1,15,26059,"Kotlářka",313,2
L16D1,15,26060,"Lehovec",320,2
L16D1,15,26061,"Lehovec",314,2
L16D1,15,26062,"Anděl",353,2
L16D1,15,26063,"Kotlářka",354,2
L16D1,15,26064,"Kotlářka",313,2
L16D1,15,26065,"Lehovec",314,2
L16D1,15,26066,"Palmovka",328,2
L16D1,15,26067,"Lehovec",327,2
L16D1,15,26068,"Lehovec",317,2
L16D1,15,26069,"Kotlářka",313,2
L16D1,15,26070,"Lehovec",314,2
L16D1,15,26071,"Náměstí Míru",319,2
L16D1,15,26072,"Lehovec",317,2
L16D1,15,26073,"Kotlářka",313,2
L16D1,15,26074,"Lehovec",314,2
L16D1,15,26075,"Náměstí Míru",319,2
L17D1,3,26076,"Sídliště Modřany",355,1
L17D1,3,26077,"Kobylisy",356,1
L17D1,3,26078,"Sídliště Modřany",357,1
L17D1,3,26079,"Vozovna Kobylisy",358,1
L17D1,3,26080,"Sídliště Modřany",359,1
L17D1,3,26081,"Kobylisy",356,1
L17D1,3,26082,"Sídliště Modřany",357,1
L17D1,3,26083,"Vozovna Kobylisy",358,1
L17D1,3,26084,"Sídliště Modřany",359,1
L17D1,3,26085,"Kobylisy",356,1
L17D1,3,26086,"Sídliště Modřany",357,1
L17D1,3,26087,"Líbeznická",360,1
L17D1,4,26088,"Vozovna Kobylisy",361,1
L17D1,3,26089,"Sídliště Modřany",355,2
L17D1,3,26090,"Vozovna Kobylisy",358,2
L17D1,3,26091,"Sídliště Modřany",359,2
L17D1,3,26092,"Kobylisy",356,2
L17D1,3,26093,"Sídliště Modřany",357,2
L17D1,3,26094,"Vozovna Kobylisy",358,2
L17D1,3,26095,"Sídliště Modřany",359,2
L17D1,3,26096,"Kobylisy",356,2
L17D1,3,26097,"Sídliště Modřany",357,2
L17D1,3,26098,"Vozovna Kobylisy",358,2
L17D1,3,26099,"Sídliště Modřany",359,2
L17D1,3,26100,"Kobylisy",356,2
L17D1,3,26101,"Sídliště Modřany",357,2
L17D1,3,26102,"Vozovna Kobylisy",358,2
L17D1,3,26103,"Sídliště Modřany",359,2
L17D1,3,26104,"Líbeznická",360,2
L17D1,4,26105,"Vozovna Kobylisy",361,2
L17D1,3,26106,"Sídliště Modřany",355,1
L17D1,3,26107,"Vozovna Kobylisy",358,1
L17D1,3,26108,"Sídliště Modřany",359,1
L17D1,3,26109,"Kobylisy",356,1
L17D1,3,26110,"Sídliště Modřany",357,1
L17D1,3,26111,"Vozovna Kobylisy",358,1
L17D1,3,26112,"Sídliště Modřany",359,1
L17D1,3,26113,"Kobylisy",356,1
L17D1,3,26114,"Sídliště Modřany",357,1
L17D1,3,26115,"Vozovna Kobylisy",358,1
L17D1,3,26116,"Sídliště Modřany",359,1
L17D1,3,26117,"Líbeznická",360,1
L17D1,3,26118,"Vozovna Kobylisy",361,1
L17D1,3,26119,"Sídliště Modřany",84,1
L17D1,3,26120,"Vozovna Kobylisy",358,1
L17D1,3,26121,"Sídliště Modřany",359,1
L17D1,3,26122,"Kobylisy",356,1
L17D1,3,26123,"Sídliště Modřany",357,1
L17D1,3,26124,"Vozovna Kobylisy",358,1
L17D1,3,26125,"Sídliště Modřany",359,1
L17D1,3,26126,"Kobylisy",356,1
L17D1,3,26127,"Sídliště Modřany",357,1
L17D1,3,26128,"Vozovna Kobylisy",358,1
L17D1,3,26129,"Sídliště Modřany",359,1
L17D1,3,26130,"Kobylisy",356,1
L17D1,3,26131,"Sídliště Modřany",357,1
L17D1,3,26132,"Vozovna Kobylisy",358,1
L17D1,3,26133,"Sídliště Modřany",359,1
L17D1,3,26134,"Podolská vodárna",93,1
L17D1,3,26135,"Podolská vodárna",48,1
L17D1,4,26136,"Vozovna Pankrác",74,1
L17D1,3,26137,"Sídliště Modřany",355,1
L17D1,3,26138,"Kobylisy",356,1
L17D1,3,26139,"Sídliště Modřany",357,1
L17D1,3,26140,"Vozovna Kobylisy",358,1
L17D1,3,26141,"Sídliště Modřany",359,1
L17D1,3,26142,"Kobylisy",356,1
L17D1,3,26143,"Sídliště Modřany",357,1
L17D1,3,26144,"Vozovna Kobylisy",358,1
L17D1,3,26145,"Sídliště Modřany",359,1
L17D1,3,26146,"Kobylisy",356,1
L17D1,3,26147,"Sídliště Modřany",357,1
L17D1,3,26148,"Vozovna Kobylisy",358,1
L17D1,3,26149,"Sídliště Modřany",359,1
L17D1,3,26150,"Kobylisy",356,1
L17D1,3,26151,"Sídliště Modřany",357,1
L17D1,3,26152,"Líbeznická",360,1
L17D1,4,26153,"Vozovna Kobylisy",361,1
L17D1,3,26154,"Sídliště Modřany",84,1
L17D1,3,26155,"Kobylisy",356,1
L17D1,3,26156,"Sídliště Modřany",357,1
L17D1,3,26157,"Vozovna Kobylisy",358,1
L17D1,3,26158,"Sídliště Modřany",359,1
L17D1,3,26159,"Kobylisy",356,1
L17D1,3,26160,"Sídliště Modřany",357,1
L17D1,3,26161,"Vozovna Kobylisy",358,1
L17D1,3,26162,"Sídliště Modřany",359,1
L17D1,3,26163,"Kobylisy",356,1
L17D1,3,26164,"Sídliště Modřany",357,1
L17D1,3,26165,"Podolská vodárna",93,1
L17D1,3,26166,"Podolská vodárna",48,1
L17D1,3,26167,"Vozovna Pankrác",74,1
L17D1,3,26168,"Sídliště Modřany",355,1
L17D1,3,26169,"Vozovna Kobylisy",358,1
L17D1,3,26170,"Sídliště Modřany",359,1
L17D1,3,26171,"Kobylisy",356,1
L17D1,3,26172,"Sídliště Modřany",357,1
L17D1,3,26173,"Vozovna Kobylisy",358,1
L17D1,3,26174,"Sídliště Modřany",359,1
L17D1,3,26175,"Kobylisy",356,1
L17D1,3,26176,"Sídliště Modřany",357,1
L17D1,3,26177,"Vozovna Kobylisy",358,1
L17D1,3,26178,"Sídliště Modřany",359,1
L17D1,3,26179,"Kobylisy",356,1
L17D1,3,26180,"Sídliště Modřany",357,1
L17D1,4,26181,"Líbeznická",360,1
L17D1,4,26182,"Vozovna Kobylisy",361,1
L17D1,3,26183,"Sídliště Modřany",84,1
L17D1,3,26184,"Vozovna Kobylisy",358,1
L17D1,3,26185,"Sídliště Modřany",359,1
L17D1,3,26186,"Vozovna Kobylisy",358,1
L17D1,3,26187,"Sídliště Modřany",359,1
L17D1,3,26188,"Kobylisy",356,1
L17D1,3,26189,"Sídliště Modřany",357,1
L17D1,3,26190,"Vozovna Kobylisy",358,1
L17D1,3,26191,"Sídliště Modřany",359,1
L17D1,3,26192,"Kobylisy",356,1
L17D1,3,26193,"Sídliště Modřany",357,1
L17D1,3,26194,"Vozovna Kobylisy",358,1
L17D1,3,26195,"Sídliště Modřany",359,1
L17D1,3,26196,"Kobylisy",356,1
L17D1,3,26197,"Sídliště Modřany",357,1
L17D1,3,26198,"Vozovna Kobylisy",358,1
L17D1,3,26199,"Sídliště Modřany",359,1
L17D1,4,26200,"Podolská vodárna",93,1
L17D1,3,26201,"Podolská vodárna",48,1
L17D1,4,26202,"Vozovna Pankrác",74,1
L17D1,3,26203,"Sídliště Modřany",84,1
L17D1,3,26204,"Kobylisy",356,1
L17D1,3,26205,"Sídliště Modřany",357,1
L17D1,3,26206,"Vozovna Kobylisy",358,1
L17D1,3,26207,"Sídliště Modřany",359,1
L17D1,3,26208,"Kobylisy",356,1
L17D1,3,26209,"Sídliště Modřany",357,1
L17D1,3,26210,"Vozovna Kobylisy",358,1
L17D1,3,26211,"Sídliště Modřany",359,1
L17D1,3,26212,"Kobylisy",356,1
L17D1,3,26213,"Sídliště Modřany",357,1
L17D1,3,26214,"Vozovna Kobylisy",358,1
L17D1,3,26215,"Sídliště Modřany",359,1
L17D1,3,26216,"Podolská vodárna",93,1
L17D1,3,26217,"Podolská vodárna",48,1
L17D1,3,26218,"Vozovna Pankrác",74,1
L17D1,3,26219,"Sídliště Modřany",84,1
L17D1,3,26220,"Vozovna Kobylisy",358,1
L17D1,3,26221,"Sídliště Modřany",359,1
L17D1,3,26222,"Kobylisy",356,1
L17D1,3,26223,"Sídliště Modřany",357,1
L17D1,3,26224,"Vozovna Kobylisy",358,1
L17D1,3,26225,"Sídliště Modřany",359,1
L17D1,3,26226,"Kobylisy",356,1
L17D1,3,26227,"Sídliště Modřany",357,1
L17D1,3,26228,"Vozovna Kobylisy",358,1
L17D1,3,26229,"Sídliště Modřany",359,1
L17D1,3,26230,"Kobylisy",356,1
L17D1,3,26231,"Sídliště Modřany",357,1
L17D1,3,26232,"Kobylisy",356,1
L17D1,3,26233,"Sídliště Modřany",357,1
L17D1,4,26234,"Podolská vodárna",93,1
L17D1,3,26235,"Podolská vodárna",48,1
L17D1,4,26236,"Vozovna Pankrác",74,1
L17D1,3,26237,"Sídliště Modřany",84,1
L17D1,3,26238,"Kobylisy",356,1
L17D1,3,26239,"Sídliště Modřany",357,1
L17D1,3,26240,"Vozovna Kobylisy",358,1
L17D1,3,26241,"Sídliště Modřany",359,1
L17D1,3,26242,"Kobylisy",356,1
L17D1,3,26243,"Sídliště Modřany",357,1
L17D1,3,26244,"Vozovna Kobylisy",358,1
L17D1,3,26245,"Sídliště Modřany",359,1
L17D1,3,26246,"Kobylisy",356,1
L17D1,3,26247,"Sídliště Modřany",357,1
L17D1,3,26248,"Vozovna Kobylisy",358,1
L17D1,3,26249,"Sídliště Modřany",359,1
L17D1,3,26250,"Vozovna Kobylisy",358,1
L17D1,3,26251,"Sídliště Modřany",359,1
L17D1,4,26252,"Podolská vodárna",93,1
L17D1,3,26253,"Podolská vodárna",48,1
L17D1,4,26254,"Vozovna Pankrác",74,1
L17D1,3,26255,"Sídliště Modřany",84,1
L17D1,3,26256,"Vozovna Kobylisy",358,1
L17D1,3,26257,"Sídliště Modřany",359,1
L17D1,3,26258,"Vozovna Kobylisy",358,1
L17D1,3,26259,"Sídliště Modřany",359,1
L17D1,3,26260,"Kobylisy",356,1
L17D1,3,26261,"Sídliště Modřany",357,1
L17D1,3,26262,"Vozovna Kobylisy",358,1
L17D1,3,26263,"Sídliště Modřany",359,1
L17D1,3,26264,"Kobylisy",356,1
L17D1,3,26265,"Sídliště Modřany",357,1
L17D1,3,26266,"Vozovna Kobylisy",358,1
L17D1,3,26267,"Sídliště Modřany",359,1
L17D1,3,26268,"Kobylisy",356,1
L17D1,3,26269,"Sídliště Modřany",357,1
L17D1,3,26270,"Podolská vodárna",93,1
L17D1,3,26271,"Podolská vodárna",48,1
L17D1,3,26272,"Vozovna Pankrác",74,1
L17D1,3,26273,"Sídliště Modřany",355,1
L17D1,3,26274,"Vozovna Kobylisy",358,1
L17D1,3,26275,"Sídliště Modřany",359,1
L17D1,3,26276,"Kobylisy",356,1
L17D1,3,26277,"Sídliště Modřany",357,1
L17D1,3,26278,"Vozovna Kobylisy",358,1
L17D1,3,26279,"Sídliště Modřany",359,1
L17D1,3,26280,"Kobylisy",356,1
L17D1,3,26281,"Sídliště Modřany",357,1
L17D1,3,26282,"Vozovna Kobylisy",358,1
L17D1,3,26283,"Sídliště Modřany",359,1
L17D1,3,26284,"Líbeznická",360,1
L17D1,3,26285,"Vozovna Kobylisy",361,1
L17D1,3,26286,"Sídliště Modřany",84,1
L17D1,3,26287,"Vozovna Kobylisy",358,1
L17D1,3,26288,"Sídliště Modřany",359,1
L17D1,3,26289,"Vozovna Kobylisy",358,1
L17D1,3,26290,"Sídliště Modřany",359,1
L17D1,3,26291,"Kobylisy",356,1
L17D1,3,26292,"Sídliště Modřany",357,1
L17D1,3,26293,"Vozovna Kobylisy",358,1
L17D1,3,26294,"Sídliště Modřany",359,1
L17D1,3,26295,"Kobylisy",356,1
L17D1,3,26296,"Sídliště Modřany",357,1
L17D1,3,26297,"Vozovna Kobylisy",358,1
L17D1,3,26298,"Sídliště Modřany",359,1
L17D1,3,26299,"Kobylisy",356,1
L17D1,3,26300,"Sídliště Modřany",357,1
L17D1,3,26301,"Vozovna Kobylisy",358,1
L17D1,3,26302,"Sídliště Modřany",359,1
L17D1,4,26303,"Podolská vodárna",93,1
L17D1,3,26304,"Podolská vodárna",48,1
L17D1,4,26305,"Vozovna Pankrác",74,1
L17D1,3,26306,"Sídliště Modřany",355,1
L17D1,3,26307,"Kobylisy",356,1
L17D1,3,26308,"Sídliště Modřany",357,1
L17D1,3,26309,"Vozovna Kobylisy",358,1
L17D1,3,26310,"Sídliště Modřany",359,1
L17D1,3,26311,"Kobylisy",356,1
L17D1,3,26312,"Sídliště Modřany",357,1
L17D1,3,26313,"Vozovna Kobylisy",358,1
L17D1,3,26314,"Sídliště Modřany",359,1
L17D1,3,26315,"Kobylisy",356,1
L17D1,3,26316,"Sídliště Modřany",357,1
L17D1,3,26317,"Vozovna Kobylisy",358,1
L17D1,3,26318,"Sídliště Modřany",359,1
L17D1,3,26319,"Líbeznická",360,1
L17D1,3,26320,"Vozovna Kobylisy",361,1
L17D1,3,26321,"Sídliště Modřany",84,1
L17D1,3,26322,"Vozovna Kobylisy",358,1
L17D1,3,26323,"Sídliště Modřany",359,1
L17D1,3,26324,"Kobylisy",356,1
L17D1,3,26325,"Sídliště Modřany",357,1
L17D1,3,26326,"Vozovna Kobylisy",358,1
L17D1,3,26327,"Sídliště Modřany",359,1
L17D1,3,26328,"Kobylisy",356,1
L17D1,3,26329,"Sídliště Modřany",357,1
L17D1,3,26330,"Vozovna Kobylisy",358,1
L17D1,3,26331,"Sídliště Modřany",359,1
L17D1,3,26332,"Kobylisy",356,1
L17D1,3,26333,"Sídliště Modřany",357,1
L17D1,3,26334,"Vozovna Kobylisy",358,1
L17D1,3,26335,"Sídliště Modřany",359,1
L17D1,4,26336,"Podolská vodárna",93,1
L17D1,3,26337,"Podolská vodárna",48,1
L17D1,4,26338,"Vozovna Pankrác",74,1
L17D1,3,26339,"Sídliště Modřany",355,2
L17D1,3,26340,"Vozovna Kobylisy",358,2
L17D1,3,26341,"Sídliště Modřany",359,2
L17D1,3,26342,"Kobylisy",356,2
L17D1,3,26343,"Sídliště Modřany",357,2
L17D1,3,26344,"Vozovna Kobylisy",358,2
L17D1,3,26345,"Sídliště Modřany",359,2
L17D1,3,26346,"Kobylisy",356,2
L17D1,3,26347,"Sídliště Modřany",357,2
L17D1,3,26348,"Vozovna Kobylisy",358,2
L17D1,3,26349,"Sídliště Modřany",359,2
L17D1,3,26350,"Kobylisy",356,2
L17D1,3,26351,"Sídliště Modřany",357,2
L17D1,3,26352,"Vozovna Kobylisy",358,2
L17D1,3,26353,"Sídliště Modřany",359,2
L17D1,3,26354,"Líbeznická",360,2
L17D1,3,26355,"Vozovna Kobylisy",361,2
L17D1,3,26356,"Sídliště Modřany",355,2
L17D1,3,26357,"Vozovna Kobylisy",358,2
L17D1,3,26358,"Sídliště Modřany",359,2
L17D1,3,26359,"Vozovna Kobylisy",358,2
L17D1,3,26360,"Sídliště Modřany",359,2
L17D1,3,26361,"Kobylisy",356,2
L17D1,3,26362,"Sídliště Modřany",357,2
L17D1,3,26363,"Vozovna Kobylisy",358,2
L17D1,3,26364,"Sídliště Modřany",359,2
L17D1,3,26365,"Kobylisy",356,2
L17D1,3,26366,"Sídliště Modřany",357,2
L17D1,3,26367,"Vozovna Kobylisy",358,2
L17D1,3,26368,"Sídliště Modřany",359,2
L17D1,3,26369,"Kobylisy",356,2
L17D1,3,26370,"Sídliště Modřany",357,2
L17D1,3,26371,"Líbeznická",360,2
L17D1,4,26372,"Vozovna Kobylisy",361,2
L17D1,3,26373,"Sídliště Modřany",355,1
L17D1,3,26374,"Kobylisy",356,1
L17D1,3,26375,"Sídliště Modřany",357,1
L17D1,3,26376,"Vozovna Kobylisy",358,1
L17D1,3,26377,"Sídliště Modřany",359,1
L17D1,3,26378,"Kobylisy",356,1
L17D1,3,26379,"Sídliště Modřany",357,1
L17D1,3,26380,"Vozovna Kobylisy",358,1
L17D1,3,26381,"Sídliště Modřany",359,1
L17D1,3,26382,"Kobylisy",356,1
L17D1,3,26383,"Sídliště Modřany",357,1
L17D1,3,26384,"Líbeznická",360,1
L17D1,3,26385,"Vozovna Kobylisy",361,1
L17D1,3,26386,"Sídliště Modřany",355,1
L17D1,3,26387,"Kobylisy",356,1
L17D1,3,26388,"Sídliště Modřany",357,1
L17D1,3,26389,"Vozovna Kobylisy",358,1
L17D1,3,26390,"Sídliště Modřany",359,1
L17D1,3,26391,"Kobylisy",356,1
L17D1,3,26392,"Sídliště Modřany",357,1
L17D1,3,26393,"Vozovna Kobylisy",358,1
L17D1,3,26394,"Sídliště Modřany",359,1
L17D1,3,26395,"Kobylisy",356,1
L17D1,3,26396,"Sídliště Modřany",357,1
L17D1,3,26397,"Vozovna Kobylisy",358,1
L17D1,3,26398,"Sídliště Modřany",359,1
L17D1,3,26399,"Líbeznická",360,1
L17D1,4,26400,"Vozovna Kobylisy",361,1
L17D1,5,26401,"Sídliště Modřany",355,1
L17D1,5,26402,"Vozovna Kobylisy",358,1
L17D1,5,26403,"Sídliště Modřany",359,1
L17D1,5,26404,"Kobylisy",356,1
L17D1,5,26405,"Sídliště Modřany",357,1
L17D1,5,26406,"Vozovna Kobylisy",358,1
L17D1,5,26407,"Sídliště Modřany",359,1
L17D1,5,26408,"Vozovna Kobylisy",358,1
L17D1,5,26409,"Sídliště Modřany",359,1
L17D1,5,26410,"Kobylisy",356,1
L17D1,5,26411,"Sídliště Modřany",357,1
L17D1,5,26412,"Vozovna Kobylisy",358,1
L17D1,5,26413,"Sídliště Modřany",359,1
L17D1,5,26414,"Kobylisy",356,1
L17D1,5,26415,"Sídliště Modřany",357,1
L17D1,5,26416,"Líbeznická",360,1
L17D1,6,26417,"Vozovna Kobylisy",361,1
L17D1,5,26418,"Sídliště Modřany",355,1
L17D1,5,26419,"Kobylisy",356,1
L17D1,5,26420,"Sídliště Modřany",357,1
L17D1,5,26421,"Vozovna Kobylisy",358,1
L17D1,5,26422,"Sídliště Modřany",359,1
L17D1,5,26423,"Kobylisy",356,1
L17D1,5,26424,"Sídliště Modřany",357,1
L17D1,5,26425,"Vozovna Kobylisy",358,1
L17D1,5,26426,"Sídliště Modřany",359,1
L17D1,5,26427,"Kobylisy",356,1
L17D1,5,26428,"Sídliště Modřany",357,1
L17D1,5,26429,"Vozovna Kobylisy",358,1
L17D1,5,26430,"Sídliště Modřany",359,1
L17D1,5,26431,"Líbeznická",360,1
L17D1,6,26432,"Vozovna Kobylisy",361,1
L17D1,5,26433,"Sídliště Modřany",355,1
L17D1,5,26434,"Vozovna Kobylisy",358,1
L17D1,5,26435,"Sídliště Modřany",359,1
L17D1,5,26436,"Kobylisy",356,1
L17D1,5,26437,"Sídliště Modřany",357,1
L17D1,5,26438,"Vozovna Kobylisy",358,1
L17D1,5,26439,"Sídliště Modřany",359,1
L17D1,5,26440,"Kobylisy",356,1
L17D1,5,26441,"Sídliště Modřany",357,1
L17D1,5,26442,"Líbeznická",360,1
L17D1,6,26443,"Vozovna Kobylisy",361,1
L17D1,5,26444,"Sídliště Modřany",355,1
L17D1,5,26445,"Vozovna Kobylisy",358,1
L17D1,5,26446,"Sídliště Modřany",359,1
L17D1,5,26447,"Kobylisy",356,1
L17D1,5,26448,"Sídliště Modřany",357,1
L17D1,5,26449,"Kobylisy",356,1
L17D1,5,26450,"Sídliště Modřany",357,1
L17D1,5,26451,"Vozovna Kobylisy",358,1
L17D1,5,26452,"Sídliště Modřany",359,1
L17D1,5,26453,"Kobylisy",356,1
L17D1,5,26454,"Sídliště Modřany",357,1
L17D1,5,26455,"Vozovna Kobylisy",358,1
L17D1,5,26456,"Sídliště Modřany",359,1
L17D1,5,26457,"Líbeznická",360,1
L17D1,6,26458,"Vozovna Kobylisy",361,1
L17D1,5,26459,"Sídliště Modřany",355,2
L17D1,5,26460,"Vozovna Kobylisy",358,2
L17D1,5,26461,"Sídliště Modřany",359,2
L17D1,5,26462,"Kobylisy",356,2
L17D1,5,26463,"Sídliště Modřany",357,2
L17D1,5,26464,"Vozovna Kobylisy",358,2
L17D1,5,26465,"Sídliště Modřany",359,2
L17D1,5,26466,"Líbeznická",360,2
L17D1,5,26467,"Vozovna Kobylisy",361,2
L17D1,5,26468,"Sídliště Modřany",84,1
L17D1,5,26469,"Kobylisy",356,1
L17D1,5,26470,"Sídliště Modřany",357,1
L17D1,5,26471,"Vozovna Kobylisy",358,1
L17D1,5,26472,"Sídliště Modřany",359,1
L17D1,5,26473,"Kobylisy",356,1
L17D1,5,26474,"Sídliště Modřany",357,1
L17D1,5,26475,"Podolská vodárna",93,1
L17D1,5,26476,"Podolská vodárna",48,1
L17D1,5,26477,"Vozovna Pankrác",74,1
L17D1,5,26478,"Sídliště Modřany",355,1
L17D1,5,26479,"Vozovna Kobylisy",358,1
L17D1,5,26480,"Sídliště Modřany",359,1
L17D1,5,26481,"Kobylisy",356,1
L17D1,5,26482,"Sídliště Modřany",357,1
L17D1,5,26483,"Vozovna Kobylisy",358,1
L17D1,5,26484,"Sídliště Modřany",359,1
L17D1,5,26485,"Vozovna Kobylisy",358,1
L17D1,5,26486,"Sídliště Modřany",359,1
L17D1,5,26487,"Kobylisy",356,1
L17D1,5,26488,"Sídliště Modřany",357,1
L17D1,5,26489,"Vozovna Kobylisy",358,1
L17D1,5,26490,"Sídliště Modřany",359,1
L17D1,5,26491,"Kobylisy",356,1
L17D1,5,26492,"Sídliště Modřany",357,1
L17D1,6,26493,"Líbeznická",360,1
L17D1,6,26494,"Vozovna Kobylisy",361,1
L17D1,5,26495,"Sídliště Modřany",84,1
L17D1,5,26496,"Vozovna Kobylisy",358,1
L17D1,5,26497,"Sídliště Modřany",359,1
L17D1,5,26498,"Vozovna Kobylisy",358,1
L17D1,5,26499,"Sídliště Modřany",359,1
L17D1,5,26500,"Kobylisy",356,1
L17D1,5,26501,"Sídliště Modřany",357,1
L17D1,5,26502,"Vozovna Kobylisy",358,1
L17D1,5,26503,"Sídliště Modřany",359,1
L17D1,5,26504,"Kobylisy",356,1
L17D1,5,26505,"Sídliště Modřany",357,1
L17D1,5,26506,"Vozovna Kobylisy",358,1
L17D1,5,26507,"Sídliště Modřany",359,1
L17D1,5,26508,"Kobylisy",356,1
L17D1,5,26509,"Sídliště Modřany",357,1
L17D1,5,26510,"Vozovna Kobylisy",358,1
L17D1,5,26511,"Sídliště Modřany",359,1
L17D1,6,26512,"Podolská vodárna",93,1
L17D1,5,26513,"Podolská vodárna",48,1
L17D1,6,26514,"Vozovna Pankrác",74,1
L17D1,5,26515,"Sídliště Modřany",84,1
L17D1,5,26516,"Vozovna Kobylisy",358,1
L17D1,5,26517,"Sídliště Modřany",359,1
L17D1,5,26518,"Vozovna Kobylisy",358,1
L17D1,5,26519,"Sídliště Modřany",359,1
L17D1,5,26520,"Kobylisy",356,1
L17D1,5,26521,"Sídliště Modřany",357,1
L17D1,5,26522,"Vozovna Kobylisy",358,1
L17D1,5,26523,"Sídliště Modřany",359,1
L17D1,5,26524,"Kobylisy",356,1
L17D1,5,26525,"Sídliště Modřany",357,1
L17D1,5,26526,"Vozovna Kobylisy",358,1
L17D1,5,26527,"Sídliště Modřany",359,1
L17D1,5,26528,"Podolská vodárna",93,1
L17D1,5,26529,"Podolská vodárna",48,1
L17D1,5,26530,"Vozovna Pankrác",74,1
L17D1,5,26531,"Sídliště Modřany",84,1
L17D1,5,26532,"Vozovna Kobylisy",358,1
L17D1,5,26533,"Sídliště Modřany",359,1
L17D1,5,26534,"Vozovna Kobylisy",358,1
L17D1,5,26535,"Sídliště Modřany",359,1
L17D1,5,26536,"Kobylisy",356,1
L17D1,5,26537,"Sídliště Modřany",357,1
L17D1,5,26538,"Vozovna Kobylisy",358,1
L17D1,5,26539,"Sídliště Modřany",359,1
L17D1,5,26540,"Kobylisy",356,1
L17D1,5,26541,"Sídliště Modřany",357,1
L17D1,5,26542,"Vozovna Kobylisy",358,1
L17D1,5,26543,"Sídliště Modřany",359,1
L17D1,5,26544,"Kobylisy",356,1
L17D1,5,26545,"Sídliště Modřany",357,1
L17D1,5,26546,"Kobylisy",356,1
L17D1,5,26547,"Sídliště Modřany",357,1
L17D1,6,26548,"Podolská vodárna",93,1
L17D1,5,26549,"Podolská vodárna",48,1
L17D1,6,26550,"Vozovna Pankrác",74,1
L17D1,5,26551,"Sídliště Modřany",355,1
L17D1,5,26552,"Vozovna Kobylisy",358,1
L17D1,5,26553,"Sídliště Modřany",359,1
L17D1,5,26554,"Kobylisy",356,1
L17D1,5,26555,"Sídliště Modřany",357,1
L17D1,5,26556,"Vozovna Kobylisy",358,1
